X,Y,objectid,stationid,sampledate,latitude,longitude,stratum,areaweight,psa8,smcshed,county,location,agency,totalcount,totalbiodegradeable,totalbiohazard,totalconstruction,totalfabricandcloth,totalglass,totallarge,totalmetal,totalmisc,totalplastic,totaltoxic,aluminumfoil,aluminumorsteelcans,autoparts,balloons,biodegrageableother,biohazardother,bricks,cds_dvds,cellphone,ceramicpots_shards,chemicalcontainers,cigarettebutts,concrete_asphalt,constructionother,deadanimals,ewaste,expandedfoam,fabricother,foamballs,foamrubber,foodwaste,furniture,garbagebagsoftrash,glassbottles,glasspieces,hosepieces,humanwaste_diapers,largeother,lighters,metalbottlecaps,metalobject,metalpipe_barsegments,miscother,miscpieces_soft,nailsscrewsboltsetc,naturalcottonwool,nodebrispresent,papercardboard,pensormarkers,petwaste,plastic6packholder,plasticbags_pieces,plasticball,plasticbottles,plasticcontainercaps_pieces,plasticcups_plates,plastichard,plasticlid_straw,plasticmisc__pieces,plasticother,plasticpipe,plasticstrawwrapper,plasticwrapper_pieces,rebar,ribbon,rubberpieces,shoppingcarts,smallbatteries,softplasticpieces,sportsballs,spraypaintcans,styrofoampellets,styrofoampieces,styrofoamcontainers,syntheticfabric,syringesorpipettes,tarp,tires,toxicother,vinylrecord,waxpaper,waxedpapercups_plates,wire_barb_chicken_etc,wooddebris,yardwaste_leafpiles
-117.231591,33.274005,225,SMC00665,7/27/11,33.274005,-117.231591,Urban,1.01582866,South_Coast,NorthernSanDiego,SAN DIEGO,San Luis Rey River,Southern California Stormwater Monitoring Coalition,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.023739,34.096982,226,SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,South_Coast,LosAngeles,LOS ANGELES,Rio Hondo,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.838198,34.032203,227,SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,South_Coast,SanGabriel,LOS ANGELES,,Southern California Stormwater Monitoring Coalition,7,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.002975,33.877956,228,SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,South_Coast,SanGabriel,ORANGE,Brea Creek,Southern California Stormwater Monitoring Coalition,18,2,0,4,0,3,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-118.078808,34.075488,229,SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,South_Coast,LosAngeles,LOS ANGELES,Rubio Wash,Southern California Stormwater Monitoring Coalition,8,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.837392,33.657186,230,SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,South_Coast,LowerSantaAna,ORANGE,Sand Cyn Channel,Southern California Stormwater Monitoring Coalition,20,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,3,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.446638,34.279201,231,SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,South_Coast,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,Southern California Stormwater Monitoring Coalition,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-118.166062,33.943059,232,SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,South_Coast,LosAngeles,LOS ANGELES,Rio Hondo,Southern California Stormwater Monitoring Coalition,32,2,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
-117.300885,33.246098,233,SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,South_Coast,NorthernSanDiego,SAN DIEGO,San Luis Rey River,Southern California Stormwater Monitoring Coalition,9,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-117.626682,33.598493,234,SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,South_Coast,SanJuan,ORANGE,,Coastkeepers,97,0,0,3,4,0,0,2,5,82,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,20,0,0,0,1,0,4,4,0,1,1,48,0,3,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0
-117.788803,33.717471,235,SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,South_Coast,LowerSantaAna,ORANGE,Peter's Cyn Wash,Southern California Stormwater Monitoring Coalition,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-116.847298,34.178323,236,SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,South_Coast,UpperSantaAna,SAN BERNARDINO,Santa A River,Southern California Stormwater Monitoring Coalition,13,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.882968,33.907395,237,SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,South_Coast,SanGabriel,ORANGE,,Coastkeepers,155,20,0,0,0,0,0,0,1,116,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,4,0,0,1,3,0,3,8,0,0,1,18,0,1,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
-117.998944,33.825326,239,SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,South_Coast,SanGabriel,ORANGE,Moody Creek,Southern California Stormwater Monitoring Coalition,103,8,1,2,3,7,0,9,1,59,13,1,4,0,0,0,1,1,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,2,0,0,0,1,0,8,0,0,0,25,0,0,1,7,0,1,5,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
-117.651403,33.564016,240,SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,South_Coast,SanJuan,ORANGE,,Coastkeepers,22,0,0,0,1,0,0,1,1,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
-117.184945,32.795095,241,SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,South_Coast,MissionBaySanDiego,SAN DIEGO,,Coastkeepers,516,2,0,0,3,0,0,4,390,117,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,1,0,2,0,0,0,8,0,1,0,4,0,5,3,1,0,1,40,0,2,0,0,0,0,388,0,1,7,0,2,0,0,0,0,0,0,0,1,0,0
-118.74403,34.627623,242,SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,South_Coast,SantaClara,LOS ANGELES,Piru Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116.652682,32.735477,243,SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,South_Coast,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.016461,33.016775,244,SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,South_Coast,CentralSanDiego,SAN DIEGO,Green Valley Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.744993,34.258957,245,SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,South_Coast,SanGabriel,LOS ANGELES,Upper San Gabriel,Southern California Stormwater Monitoring Coalition,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.618596,33.608422,246,SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,South_Coast,SanJuan,ORANGE,Tijeras Creek,Southern California Stormwater Monitoring Coalition,14,1,0,2,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-117.058868,32.649495,247,SMC01258,9/29/13,32.649495,-117.058868,Urban,0.68334134,South_Coast,SouthernSanDiego,SAN DIEGO,,Coastkeepers,158,2,0,43,58,3,0,2,4,46,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,8,0,3,0,0,17,0,0,0,2,0,0,1,0,0,0,3,0,0,13,1,58,0,0,0,0,0,0,0,0,16,0
-117.974734,34.065024,248,SMC01260,7/16/12,34.065024,-117.974734,Urban,0.81618455,South_Coast,SanGabriel,LOS ANGELES,Walnut Creek,Southern California Stormwater Monitoring Coalition,53,8,0,0,0,6,0,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,3,0,0,8,0,0,0,4,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
-118.246733,33.909652,249,SMC01358,6/21/11,33.909652,-118.246733,Urban,6.75388271,South_Coast,LosAngeles,LOS ANGELES,Compton Creek,Southern California Stormwater Monitoring Coalition,39,4,0,0,0,13,0,2,1,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,1,0,0,4,0,0,2,2,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-117.328886,34.21451,250,SMC01367,7/6/11,34.21451,-117.328886,Open,2.2605926,South_Coast,UpperSantaAna,SAN BERNARDINO,Devil's Canyon,Southern California Stormwater Monitoring Coalition,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116.806274,33.305522,251,SMC01413,7/29/12,33.305522,-116.806274,Open,16.52145508,South_Coast,NorthernSanDiego,SAN DIEGO,Pine Valley Canyon Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.861277,33.955042,252,SMC01454,7/15/12,33.955042,-117.861277,Urban,8.49326098,South_Coast,SanGabriel,LOS ANGELES,Brea Creek,Southern California Stormwater Monitoring Coalition,87,2,0,0,4,0,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,12,0,2,1,3,0,0,1,0,0,0,61,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
-118.526661,34.275165,253,SMC01464,6/7/12,34.275165,-118.526661,Urban,7.71716754,South_Coast,LosAngeles,LOS ANGELES,Aliso Canyon Wash,Southern California Stormwater Monitoring Coalition,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.71385,34.253273,254,SMC01504,6/28/11,34.253273,-117.71385,Open,4.11499529,South_Coast,SanGabriel,LOS ANGELES,Upper San Gabriel,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-116.982256,34.095359,255,SMC01523,7/7/11,34.095359,-116.982256,Open,2.2605926,South_Coast,UpperSantaAna,SAN BERNARDINO,Mill Creek,Southern California Stormwater Monitoring Coalition,4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-118.392126,34.56909,256,SMC01536,7/12/11,34.56909,-118.392126,Open,3.06541305,South_Coast,SantaClara,LOS ANGELES,Boquet Canyon Creek,Southern California Stormwater Monitoring Coalition,13,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.779665,33.549988,257,SMC01555,5/3/11,33.549988,-117.779665,Urban,4.74449965,South_Coast,SanJuan,ORANGE,Lagu Cyn Wash,Southern California Stormwater Monitoring Coalition,33,7,0,0,1,0,0,1,1,14,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0
-117.45726,34.20984,258,SMC01559,6/21/11,34.20984,-117.45726,Open,0.19854598,South_Coast,MiddleSantaAna,SAN BERNARDINO,Lytle Creek,Southern California Stormwater Monitoring Coalition,20,3,0,2,1,0,0,3,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-117.234811,32.841989,259,SMC01606,9/15/13,32.841989,-117.234811,Urban,1.86701805,South_Coast,MissionBaySanDiego,SAN DIEGO,,Coastkeepers,167,8,0,3,5,2,0,8,12,126,3,4,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,6,1,1,0,8,0,0,0,35,0,4,1,2,0,5,6,10,0,1,52,0,3,2,0,0,0,2,0,0,3,1,4,0,0,0,0,0,0,0,1,2,0
-117.06359,34.080503,260,SMC01655,7/6/11,34.080503,-117.06359,Open,1.10674602,South_Coast,UpperSantaAna,SAN BERNARDINO,Mill Creek,Southern California Stormwater Monitoring Coalition,13,0,5,1,0,0,0,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-118.53627,34.156332,261,SMC01656,6/6/12,34.156332,-118.53627,Urban,5.62694477,South_Coast,LosAngeles,LOS ANGELES,Cabarello Creek,Southern California Stormwater Monitoring Coalition,21,2,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0
-117.956658,33.924803,262,SMC01662,7/19/12,33.924803,-117.956658,Urban,8.49326098,South_Coast,SanGabriel,ORANGE,Coyote Creek,Southern California Stormwater Monitoring Coalition,15,5,0,0,1,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-116.825584,34.169628,263,SMC01671,7/10/12,34.169628,-116.825584,Open,1.58271825,South_Coast,UpperSantaAna,SAN BERNARDINO,Santa A River,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.23574,33.268145,264,SMC01689,7/5/12,33.268145,-117.23574,Urban,0.96869634,South_Coast,NorthernSanDiego,SAN DIEGO,San Luis Rey River,Southern California Stormwater Monitoring Coalition,9,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.169726,34.197986,265,SMC01692,6/20/11,34.197986,-118.169726,Urban,7.90963238,South_Coast,LosAngeles,LOS ANGELES,Arroyo Seco,Southern California Stormwater Monitoring Coalition,6,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-118.460022,34.574901,266,SMC01728,7/13/11,34.574901,-118.460022,Open,2.672257,South_Coast,SantaClara,LOS ANGELES,San Francisquito,Southern California Stormwater Monitoring Coalition,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.122805,34.110013,267,SMC01772,7/11/12,34.110013,-118.122805,Urban,6.75388271,South_Coast,LosAngeles,LOS ANGELES,Alhambra Wash,Southern California Stormwater Monitoring Coalition,33,0,0,0,0,0,0,2,0,26,5,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
-117.272748,34.190183,268,SMC01783,7/11/12,34.190183,-117.272748,Open,2.2605926,South_Coast,UpperSantaAna,SAN BERNARDINO,Waterman Canyon,Southern California Stormwater Monitoring Coalition,28,0,0,0,6,1,0,3,6,12,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0
-117.142287,33.986675,269,SMC01805,7/9/12,33.986675,-117.142287,Open,1.10674602,South_Coast,UpperSantaAna,RIVERSIDE,San Timeteo,Southern California Stormwater Monitoring Coalition,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-118.073165,34.309404,270,SMC01808,6/13/11,34.309404,-118.073165,Open,2.37724297,South_Coast,LosAngeles,LOS ANGELES,Alder Creek,Southern California Stormwater Monitoring Coalition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.75598,34.091169,271,SMC01824,6/21/12,34.091169,-117.75598,Urban,7.19981454,South_Coast,SanGabriel,LOS ANGELES,Thompson Creek,Southern California Stormwater Monitoring Coalition,19,2,1,0,0,0,0,1,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-117.341678,33.235485,272,SMC01881,7/9/13,33.235485,-117.341678,Urban,1.18972906,South_Coast,NorthernSanDiego,SAN DIEGO,San Luis Rey River,Southern California Stormwater Monitoring Coalition,23,6,0,0,3,1,0,2,0,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,0,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-117.856021,34.010369,273,SMC01902,7/16/12,34.010369,-117.856021,Urban,7.19981454,South_Coast,SanGabriel,LOS ANGELES,San Jose Creek,Southern California Stormwater Monitoring Coalition,21,3,0,0,2,0,0,0,1,13,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0