,tag,station,stratum,latitude,longitude
10711,Ocean 2008,NA,Upper Slope,34.14665,-119.77117
1081,Ocean 2008,NA,Upper Slope,34.15183,-119.8038
1092,Ocean 2008,NA,Upper Slope,34.1592,-119.8308
1102,Ocean 2008,NA,Upper Slope,34.15872,-120.3213
1113,Ocean 2008,NA,Upper Slope,34.1625,-119.67216
1122,Ocean 2008,NA,Upper Slope,34.16863,-119.53905
1132,Ocean 2008,NA,Inner Shelf,34.18221,-119.34955
1142,Ocean 2008,NA,Upper Slope,34.1855,-120.35517
1152,Ocean 2008,NA,Upper Slope,34.19957,-120.42123
1162,Ocean 2008,NA,Outer Shelf,34.20926,-119.56955
1172,Ocean 2008,NA,Outer Shelf,34.21581,-119.5946
1181,Ocean 2008,NA,Inner Shelf,34.21966,-119.35507
1192,Ocean 2008,NA,Upper Slope,34.252,-119.733
1201,Ocean 2008,NA,Upper Slope,34.2827,-119.72323
1212,Ocean 2008,NA,Upper Slope,34.28595,-120.28316
1222,Ocean 2008,NA,Upper Slope,34.29813,-120.46058
1231,Ocean 2008,NA,Mid Shelf,34.28746,-119.4378
12411,Ocean 2008,NA,Upper Slope,34.30943,-120.23666
1251,Ocean 2008,NA,Upper Slope,34.31421,-119.88585
1262,Ocean 2008,NA,Outer Shelf,34.31853,-119.73
1271,Ocean 2008,NA,Mid Shelf,34.34565,-119.55511
1282,Ocean 2008,NA,Upper Slope,34.34775,-120.37401
12911,Ocean 2008,NA,Mid Shelf,34.35903,-119.5809
1301,Ocean 2008,NA,Upper Slope,34.36311,-120.0125
1312,Ocean 2008,NA,Inner Shelf,34.3607,-119.45608
1321,Ocean 2008,NA,Inner Shelf,34.39683,-119.65755
1331,Ocean 2008,NA,Outer Shelf,34.39693,-120.06476
1342,Ocean 2008,NA,Inner Shelf,34.39833,-119.86178
1352,Ocean 2008,NA,Inner Shelf,34.4008,-119.82895
1362,Ocean 2008,NA,Inner Shelf,34.40408,-119.80896
1372,Ocean 2008,NA,Outer Shelf,34.40823,-120.3143
1382,Ocean 2008,NA,Outer Shelf,34.4127,-120.21621
1392,Ocean 2008,NA,Inner Shelf,34.43495,-120.3805
1402,Ocean 2008,NA,Mid Shelf,34.43886,-120.28425
1761,Ocean 2013,B13-8017,Bay,32.629511,-117.129983
3281,Ocean 2013,B13-8020,Bay,32.641114,-117.13285
414,Ocean 2013,B13-8029,Bay,32.646418,-117.120747
614,Ocean 2013,B13-8052,Bay,32.658322,-117.145958
714,Ocean 2013,B13-8058,Bay,32.662371,-117.144215
914,Ocean 2013,B13-8060,Bay,32.666203,-117.15078
1114,Ocean 2013,B13-8078,Bay,32.687333,-117.149056
1313,Ocean 2013,B13-8109,Bay,32.716287,-117.184571
1412,Ocean 2013,B13-8118,Bay,32.719619,-117.177377
1512,Ocean 2013,B13-8122,Bay,32.72462,-117.181506
1612,Ocean 2013,B13-8159,Bay,32.784714,-117.214572
1842,Ocean 2013,B13-8304,Bay,33.713467,-118.240567
2042,Ocean 2013,B13-8315,Bay,33.72482,-118.15007
2442,Ocean 2013,B13-8318,Bay,33.724583,-118.2242
2641,Ocean 2013,B13-8319,Bay,33.72512,-118.13491
2710,Ocean 2013,B13-8322,Bay,33.72805,-118.211833
2881,Ocean 2013,B13-8323,Bay,33.728083,-118.20625
2951,Ocean 2013,B13-8325,Bay,33.72843,-118.15888
3291,Ocean 2013,B13-8335,Bay,33.731133,-118.202667
355,Ocean 2013,B13-8346,Bay,33.73877,-118.14476
363,Ocean 2013,B13-8350,Bay,33.74035,-118.17345
403,Ocean 2013,B13-8351,Bay,33.74017,-118.15825
415,Ocean 2013,B13-8355,Bay,33.74225,-118.15333
423,Ocean 2013,B13-8358,Bay,33.74418,-118.16955
433,Ocean 2013,B13-8375,Bay,33.75239,-118.17693
443,Ocean 2013,B13-8388,Bay,33.75956,-118.16387
483,Ocean 2013,B13-9005,Inner Shelf,32.53497,-117.1535
514,Ocean 2013,B13-9006,MPA,32.5487,-117.14034
553,Ocean 2013,B13-9007,Mid Shelf,32.54949,-117.1991
563,Ocean 2013,B13-9008,MPA,32.55008,-117.1494
573,Ocean 2013,B13-9011,Outer Shelf,32.58434,-117.33803
583,Ocean 2013,B13-9012,Mid Shelf,32.58634,-117.26284
653,Ocean 2013,B13-9013,Outer Shelf,32.59408,-117.34748
663,Ocean 2013,B13-9014,Outer Shelf,32.59538,-117.32856
693,Ocean 2013,B13-9023,Upper Slope,32.66833,-117.41972
723,Ocean 2013,B13-9026,Upper Slope,32.69393,-117.39587
733,Ocean 2013,B13-9034,Mid Shelf,32.73907,-117.31494
743,Ocean 2013,B13-9035,Upper Slope,32.73972,-117.42619
773,Ocean 2013,B13-9037,Mid Shelf,32.76238,-117.31976
793,Ocean 2013,B13-9040,Inner Shelf,32.78069,-117.26913
823,Ocean 2013,B13-9051,Upper Slope,32.81732,-117.3695
833,Ocean 2013,B13-9052,MPA,32.82126,-117.34166
853,Ocean 2013,B13-9053,Outer Shelf,32.82313,-117.36676
863,Ocean 2013,B13-9056,Outer Shelf,32.83104,-117.35956
893,Ocean 2013,B13-9073,Outer Shelf,32.90917,-117.29504
923,Ocean 2013,B13-9091,MPA,33.01512,-117.33945
932,Ocean 2013,B13-9092,MPA,33.02296,-117.3342
973,Ocean 2013,B13-9094,MPA,33.03266,-117.3167
1002,Ocean 2013,B13-9100,Outer Shelf,33.06689,-117.36712
1013,Ocean 2013,B13-9104,Mid Shelf,33.08075,-117.34234
1042,Ocean 2013,B13-9105,Mid Shelf,33.08887,-117.35115
1052,Ocean 2013,B13-9107,Upper Slope,33.09295,-117.41689
1103,Ocean 2013,B13-9111,Mid Shelf,33.10467,-117.36168
1115,Ocean 2013,B13-9121,Inner Shelf,33.17427,-117.38129
1143,Ocean 2013,B13-9125,Outer Shelf,33.219417,-117.510954
1202,Ocean 2013,B13-9129,Mid Shelf,33.263798,-117.531543
1213,Ocean 2013,B13-9131,Mid Shelf,33.267749,-117.561686
1223,Ocean 2013,B13-9152,MPA,33.471932,-117.735612
1242,Ocean 2013,B13-9159,MPA,33.497982,-117.751709
1263,Ocean 2013,B13-9161,MPA,33.503284,-117.771859
1283,Ocean 2013,B13-9166,Mid Shelf,33.50885,-117.769678
1302,Ocean 2013,B13-9168,MPA,33.511385,-117.777799
1332,Ocean 2013,B13-9171,Inner Shelf,33.519332,-117.768245
1363,Ocean 2013,B13-9173,MPA,33.522648,-117.794141
1373,Ocean 2013,B13-9174,Upper Slope,33.535885,-117.846826
1383,Ocean 2013,B13-9177,MPA,33.546366,-117.822363
1431,Ocean 2013,B13-9179,Upper Slope,33.554635,-118.016943
1461,Ocean 2013,B13-9185,Outer Shelf,33.564518,-118.017204
1481,Ocean 2013,B13-9187,MPA,33.567318,-117.853792
1521,Ocean 2013,B13-9192,MPA,33.579032,-117.865544
15511,Ocean 2013,B13-9194,Mid Shelf,33.589217,-117.892025
1613,Ocean 2013,B13-9199,Mid Shelf,33.600452,-118.054199
1631,Ocean 2013,B13-9200,Mid Shelf,33.60313,-118.09835
1641,Ocean 2013,B13-9204,Inner Shelf,33.625651,-117.984603
1651,Ocean 2013,B13-9214,Inner Shelf,33.643449,-118.081022
1661,Ocean 2013,B13-9217,Mid Shelf,33.64763,-118.1538
1691,Ocean 2013,B13-9219,Inner Shelf,33.656299,-118.059782
1702,Ocean 2013,B13-9221,Inner Shelf,33.6603,-118.13449
1732,Ocean 2013,B13-9223,Upper Slope,33.67607,-118.33359
1782,Ocean 2013,B13-9228,Upper Slope,33.69252,-118.34422
1832,Ocean 2013,B13-9229,Inner Shelf,33.69511,-118.29172
1852,Ocean 2013,B13-9235,MPA,33.70392,-118.39901
1872,Ocean 2013,B13-9237,MPA,33.7201,-118.4144
1882,Ocean 2013,B13-9239,Inner Shelf,33.7213,-118.15279
1932,Ocean 2013,B13-9245,Inner Shelf,33.73163,-118.11825
2032,Ocean 2013,B13-9251,Outer Shelf,33.76299,-118.45776
2072,Ocean 2013,B13-9257,Inner Shelf,33.8306,-118.400067
2102,Ocean 2013,B13-9266,Mid Shelf,33.858467,-118.445183
2113,Ocean 2013,B13-9271,Mid Shelf,33.895217,-118.535467
2122,Ocean 2013,B13-9286,Mid Shelf,33.9317,-118.538383
2132,Ocean 2013,B13-9287,Outer Shelf,33.93395,-118.590517
2142,Ocean 2013,B13-9292,Mid Shelf,33.943233,-118.515633
2172,Ocean 2013,B13-9300,Outer Shelf,33.953883,-118.59055
2222,Ocean 2013,B13-9303,Inner Shelf,33.962,-118.475433
2242,Ocean 2013,B13-9309,Upper Slope,33.97731,-118.877507
2272,Ocean 2013,B13-9314,MPA,33.99337,-118.86241
2292,Ocean 2013,B13-9316,Mid Shelf,33.994867,-118.6274
2312,Ocean 2013,B13-9319,Inner Shelf,33.997033,-118.49135
2332,Ocean 2013,B13-9320,MPA,34.00077,-118.87336
2342,Ocean 2013,B13-9321,MPA,33.999613,-118.81427
2422,Ocean 2013,B13-9323,MPA,34.000304,-118.822712
2452,Ocean 2013,B13-9325,Outer Shelf,34.006252,-119.054103
2472,Ocean 2013,B13-9326,Mid Shelf,34.0037,-118.76935
2492,Ocean 2013,B13-9331,Mid Shelf,34.0133,-118.66725
2522,Ocean 2013,B13-9336,Inner Shelf,34.019767,-118.743717
2562,Ocean 2013,B13-9339,MPA,34.02242,-118.87612
2572,Ocean 2013,B13-9341,Inner Shelf,34.02265,-118.590817
2602,Ocean 2013,B13-9342,Inner Shelf,34.0262,-118.568983
2622,Ocean 2013,B13-9348,Upper Slope,34.03957,-119.19698
2652,Ocean 2013,B13-9350,Outer Shelf,34.04374,-119.058
2672,Ocean 2013,B13-9354,Upper Slope,34.05092,-119.21821
2692,Ocean 2013,B13-9356,Outer Shelf,34.05389,-119.15568
2714,Ocean 2013,B13-9372,Inner Shelf,34.10179,-119.15284
2732,Ocean 2013,B13-9374,Outer Shelf,34.106938,-119.321987
2742,Ocean 2013,B13-9377,Inner Shelf,34.11387,-119.18192
2752,Ocean 2013,B13-9379,Upper Slope,34.118608,-119.630503
2762,Ocean 2013,B13-9380,Outer Shelf,34.12374,-119.33325
2772,Ocean 2013,B13-9382,Inner Shelf,34.125287,-119.261288
279,Ocean 2013,B13-9383,Inner Shelf,34.1262,-119.19485
280,Ocean 2013,B13-9385,Outer Shelf,34.132872,-119.371883
281,Ocean 2013,B13-9387,Upper Slope,34.143587,-120.177188
282,Ocean 2013,B13-9388,Upper Slope,34.146005,-119.772347
2832,Ocean 2013,B13-9391,Upper Slope,34.158032,-119.8281
285,Ocean 2013,B13-9394,Upper Slope,34.169003,-119.54198
287,Ocean 2013,B13-9396,Upper Slope,34.171304,-119.87626
2932,Ocean 2013,B13-9397,Inner Shelf,34.18497,-119.35116
294,Ocean 2013,B13-9398,Upper Slope,34.179395,-119.612567
297,Ocean 2013,B13-9399,Upper Slope,34.182183,-120.40688
3002,Ocean 2013,B13-9400,Upper Slope,34.184059,-120.35593
302,Ocean 2013,B13-9403,Outer Shelf,34.206832,-119.635323
303,Ocean 2013,B13-9407,Outer Shelf,34.216753,-119.605325
304,Ocean 2013,B13-9409,Inner Shelf,34.22391,-119.29943
305,Ocean 2013,B13-9414,Outer Shelf,34.226393,-119.733735
3062,Ocean 2013,B13-9419,Outer Shelf,34.23285,-119.66165
308,Ocean 2013,B13-9421,Inner Shelf,34.24567,-119.37254
3092,Ocean 2013,B13-9424,Mid Shelf,34.26338,-119.48072
310,Ocean 2013,B13-9426,Upper Slope,34.258198,-119.809933
311,Ocean 2013,B13-9427,Upper Slope,34.260202,-120.282198
314,Ocean 2013,B13-9431,Outer Shelf,34.28286,-119.6646
3152,Ocean 2013,B13-9432,Outer Shelf,34.277462,-119.717675
316,Ocean 2013,B13-9433,Mid Shelf,34.27897,-119.5848
317,Ocean 2013,B13-9435,Upper Slope,34.285222,-120.42729
319,Ocean 2013,B13-9436,Upper Slope,34.288591,-120.459736
3202,Ocean 2013,B13-9441,Upper Slope,34.314902,-119.88686
321,Ocean 2013,B13-9444,Outer Shelf,34.320107,-119.750878
322,Ocean 2013,B13-9447,Inner Shelf,34.34453,-119.46177
324,Ocean 2013,B13-9448,Mid Shelf,34.346364,-119.779392
325,Ocean 2013,B13-9449,Mid Shelf,34.344263,-119.562572
327,Ocean 2013,B13-9450,Upper Slope,34.34458,-120.370385
3312,Ocean 2013,B13-9454,MPA,34.360922,-119.854586
332,Ocean 2013,B13-9455,Outer Shelf,34.362304,-119.895231
334,Ocean 2013,B13-9456,Mid Shelf,34.362338,-119.85358
335,Ocean 2013,B13-9457,Upper Slope,34.363057,-120.009978
3362,Ocean 2013,B13-9458,Mid Shelf,34.36851,-119.54238
338,Ocean 2013,B13-9459,Upper Slope,34.368948,-120.116513
340,Ocean 2013,B13-9465,MPA,34.394734,-119.85726
345,Ocean 2013,B13-9466,Inner Shelf,34.393408,-119.668002
346,Ocean 2013,B13-9467,Inner Shelf,34.3996,-119.86724
347,Ocean 2013,B13-9468,MPA,34.40112,-119.8791
348,Ocean 2013,B13-9470,Mid Shelf,34.40006,-119.8346
351,Ocean 2013,B13-9471,Inner Shelf,34.403698,-119.812175
354,Ocean 2013,B13-9476,Outer Shelf,34.420267,-120.268282
357,Ocean 2013,B13-9482,Mid Shelf,34.443547,-120.285017
359,Ocean 2013,B13-9487,Inner Shelf,34.464803,-120.177835
1772,Ocean 2018,B13-8017,Bay,32.629511,-117.129983
330,Ocean 2018,B13-8020,Bay,32.641114,-117.13285
416,Ocean 2018,B13-8029,Bay,32.646418,-117.120747
615,Ocean 2018,B13-8052,Bay,32.658322,-117.145958
715,Ocean 2018,B13-8058,Bay,32.662371,-117.144215
915,Ocean 2018,B13-8060,Bay,32.666203,-117.15078
1116,Ocean 2018,B13-8078,Bay,32.687333,-117.149056
1314,Ocean 2018,B13-8109,Bay,32.716287,-117.184571
1413,Ocean 2018,B13-8118,Bay,32.719619,-117.177377
1513,Ocean 2018,B13-8122,Bay,32.72462,-117.181506
1614,Ocean 2018,B13-8159,Bay,32.784714,-117.214572
1862,Ocean 2018,B13-8304,Bay,33.713467,-118.240567
2051,Ocean 2018,B13-8315,Bay,33.72482,-118.15007
2462,Ocean 2018,B13-8318,Bay,33.724583,-118.2242
2661,Ocean 2018,B13-8319,Bay,33.72512,-118.13491
27111,Ocean 2018,B13-8322,Bay,33.72805,-118.211833
289,Ocean 2018,B13-8323,Bay,33.728083,-118.20625
296,Ocean 2018,B13-8325,Bay,33.72843,-118.15888
3210,Ocean 2018,B13-8335,Bay,33.731133,-118.202667
356,Ocean 2018,B13-8346,Bay,33.73877,-118.14476
364,Ocean 2018,B13-8350,Bay,33.74035,-118.17345
404,Ocean 2018,B13-8351,Bay,33.74017,-118.15825
417,Ocean 2018,B13-8355,Bay,33.74225,-118.15333
424,Ocean 2018,B13-8358,Bay,33.74418,-118.16955
434,Ocean 2018,B13-8375,Bay,33.75239,-118.17693
444,Ocean 2018,B13-8388,Bay,33.75956,-118.16387
484,Ocean 2018,B13-9005,Inner Shelf,32.53497,-117.1535
515,Ocean 2018,B13-9006,MPA,32.5487,-117.14034
554,Ocean 2018,B13-9007,Mid Shelf,32.54949,-117.1991
564,Ocean 2018,B13-9008,MPA,32.55008,-117.1494
574,Ocean 2018,B13-9011,Outer Shelf,32.58434,-117.33803
584,Ocean 2018,B13-9012,Mid Shelf,32.58634,-117.26284
654,Ocean 2018,B13-9013,Outer Shelf,32.59408,-117.34748
664,Ocean 2018,B13-9014,Outer Shelf,32.59538,-117.32856
694,Ocean 2018,B13-9023,Upper Slope,32.66833,-117.41972
724,Ocean 2018,B13-9026,Upper Slope,32.69393,-117.39587
734,Ocean 2018,B13-9034,Mid Shelf,32.73907,-117.31494
744,Ocean 2018,B13-9035,Upper Slope,32.73972,-117.42619
774,Ocean 2018,B13-9037,Mid Shelf,32.76238,-117.31976
794,Ocean 2018,B13-9040,Inner Shelf,32.78069,-117.26913
824,Ocean 2018,B13-9051,Upper Slope,32.81732,-117.3695
834,Ocean 2018,B13-9052,MPA,32.82126,-117.34166
854,Ocean 2018,B13-9053,Outer Shelf,32.82313,-117.36676
864,Ocean 2018,B13-9056,Outer Shelf,32.83104,-117.35956
894,Ocean 2018,B13-9073,Outer Shelf,32.90917,-117.29504
924,Ocean 2018,B13-9091,MPA,33.01512,-117.33945
933,Ocean 2018,B13-9092,MPA,33.02296,-117.3342
974,Ocean 2018,B13-9094,MPA,33.03266,-117.3167
1003,Ocean 2018,B13-9100,Outer Shelf,33.06689,-117.36712
1014,Ocean 2018,B13-9104,Mid Shelf,33.08075,-117.34234
1043,Ocean 2018,B13-9105,Mid Shelf,33.08887,-117.35115
1053,Ocean 2018,B13-9107,Upper Slope,33.09295,-117.41689
1104,Ocean 2018,B13-9111,Mid Shelf,33.10467,-117.36168
1117,Ocean 2018,B13-9121,Inner Shelf,33.17427,-117.38129
1144,Ocean 2018,B13-9125,Outer Shelf,33.219417,-117.510954
1203,Ocean 2018,B13-9129,Mid Shelf,33.263798,-117.531543
1214,Ocean 2018,B13-9131,Mid Shelf,33.267749,-117.561686
1224,Ocean 2018,B13-9152,MPA,33.471932,-117.735612
1243,Ocean 2018,B13-9159,MPA,33.497982,-117.751709
1264,Ocean 2018,B13-9161,MPA,33.503284,-117.771859
1284,Ocean 2018,B13-9166,Mid Shelf,33.50885,-117.769678
1303,Ocean 2018,B13-9168,MPA,33.511385,-117.777799
1333,Ocean 2018,B13-9171,Inner Shelf,33.519332,-117.768245
1364,Ocean 2018,B13-9173,MPA,33.522648,-117.794141
1374,Ocean 2018,B13-9174,Upper Slope,33.535885,-117.846826
1384,Ocean 2018,B13-9177,MPA,33.546366,-117.822363
1432,Ocean 2018,B13-9179,Upper Slope,33.554635,-118.016943
1462,Ocean 2018,B13-9185,Outer Shelf,33.564518,-118.017204
1482,Ocean 2018,B13-9187,MPA,33.567318,-117.853792
1522,Ocean 2018,B13-9192,MPA,33.579032,-117.865544
1552,Ocean 2018,B13-9194,Mid Shelf,33.589217,-117.892025
1615,Ocean 2018,B13-9199,Mid Shelf,33.600452,-118.054199
1632,Ocean 2018,B13-9200,Mid Shelf,33.60313,-118.09835
1642,Ocean 2018,B13-9204,Inner Shelf,33.625651,-117.984603
1652,Ocean 2018,B13-9214,Inner Shelf,33.643449,-118.081022
1662,Ocean 2018,B13-9217,Mid Shelf,33.64763,-118.1538
1692,Ocean 2018,B13-9219,Inner Shelf,33.656299,-118.059782
1701,Ocean 2018,B13-9221,Inner Shelf,33.6603,-118.13449
17311,Ocean 2018,B13-9223,Upper Slope,33.67607,-118.33359
1781,Ocean 2018,B13-9228,Upper Slope,33.69252,-118.34422
1831,Ocean 2018,B13-9229,Inner Shelf,33.69511,-118.29172
18511,Ocean 2018,B13-9235,MPA,33.70392,-118.39901
1871,Ocean 2018,B13-9237,MPA,33.7201,-118.4144
18811,Ocean 2018,B13-9239,Inner Shelf,33.7213,-118.15279
1931,Ocean 2018,B13-9245,Inner Shelf,33.73163,-118.11825
2031,Ocean 2018,B13-9251,Outer Shelf,33.76299,-118.45776
2071,Ocean 2018,B13-9257,Inner Shelf,33.8306,-118.400067
2101,Ocean 2018,B13-9266,Mid Shelf,33.858467,-118.445183
21111,Ocean 2018,B13-9271,Mid Shelf,33.895217,-118.535467
2121,Ocean 2018,B13-9286,Mid Shelf,33.9317,-118.538383
2131,Ocean 2018,B13-9287,Outer Shelf,33.93395,-118.590517
2141,Ocean 2018,B13-9292,Mid Shelf,33.943233,-118.515633
2171,Ocean 2018,B13-9300,Outer Shelf,33.953883,-118.59055
22211,Ocean 2018,B13-9303,Inner Shelf,33.962,-118.475433
2241,Ocean 2018,B13-9309,Upper Slope,33.97731,-118.877507
2271,Ocean 2018,B13-9314,MPA,33.99337,-118.86241
2291,Ocean 2018,B13-9316,Mid Shelf,33.994867,-118.6274
23111,Ocean 2018,B13-9319,Inner Shelf,33.997033,-118.49135
2331,Ocean 2018,B13-9320,MPA,34.00077,-118.87336
23411,Ocean 2018,B13-9321,MPA,33.999613,-118.81427
2421,Ocean 2018,B13-9323,MPA,34.000304,-118.822712
2451,Ocean 2018,B13-9325,Outer Shelf,34.006252,-119.054103
24711,Ocean 2018,B13-9326,Mid Shelf,34.0037,-118.76935
2491,Ocean 2018,B13-9331,Mid Shelf,34.0133,-118.66725
2521,Ocean 2018,B13-9336,Inner Shelf,34.019767,-118.743717
2561,Ocean 2018,B13-9339,MPA,34.02242,-118.87612
2571,Ocean 2018,B13-9341,Inner Shelf,34.02265,-118.590817
26011,Ocean 2018,B13-9342,Inner Shelf,34.0262,-118.568983
2621,Ocean 2018,B13-9348,Upper Slope,34.03957,-119.19698
2651,Ocean 2018,B13-9350,Outer Shelf,34.04374,-119.058
2671,Ocean 2018,B13-9354,Upper Slope,34.05092,-119.21821
2691,Ocean 2018,B13-9356,Outer Shelf,34.05389,-119.15568
2712,Ocean 2018,B13-9372,Inner Shelf,34.10179,-119.15284
2731,Ocean 2018,B13-9374,Outer Shelf,34.106938,-119.321987
2741,Ocean 2018,B13-9377,Inner Shelf,34.11387,-119.18192
2751,Ocean 2018,B13-9379,Upper Slope,34.118608,-119.630503
2761,Ocean 2018,B13-9380,Outer Shelf,34.12374,-119.33325
2771,Ocean 2018,B13-9382,Inner Shelf,34.125287,-119.261288
2791,Ocean 2018,B13-9383,Inner Shelf,34.1262,-119.19485
2801,Ocean 2018,B13-9385,Outer Shelf,34.132872,-119.371883
2811,Ocean 2018,B13-9387,Upper Slope,34.143587,-120.177188
2821,Ocean 2018,B13-9388,Upper Slope,34.146005,-119.772347
2831,Ocean 2018,B13-9391,Upper Slope,34.158032,-119.8281
2851,Ocean 2018,B13-9394,Upper Slope,34.169003,-119.54198
2871,Ocean 2018,B13-9396,Upper Slope,34.171304,-119.87626
2931,Ocean 2018,B13-9397,Inner Shelf,34.18497,-119.35116
2941,Ocean 2018,B13-9398,Upper Slope,34.179395,-119.612567
2971,Ocean 2018,B13-9399,Upper Slope,34.182183,-120.40688
3001,Ocean 2018,B13-9400,Upper Slope,34.184059,-120.35593
3021,Ocean 2018,B13-9403,Outer Shelf,34.206832,-119.635323
3031,Ocean 2018,B13-9407,Outer Shelf,34.216753,-119.605325
3041,Ocean 2018,B13-9409,Inner Shelf,34.22391,-119.29943
3051,Ocean 2018,B13-9414,Outer Shelf,34.226393,-119.733735
3061,Ocean 2018,B13-9419,Outer Shelf,34.23285,-119.66165
3081,Ocean 2018,B13-9421,Inner Shelf,34.24567,-119.37254
3091,Ocean 2018,B13-9424,Mid Shelf,34.26338,-119.48072
3101,Ocean 2018,B13-9426,Upper Slope,34.258198,-119.809933
3111,Ocean 2018,B13-9427,Upper Slope,34.260202,-120.282198
3141,Ocean 2018,B13-9431,Outer Shelf,34.28286,-119.6646
3151,Ocean 2018,B13-9432,Outer Shelf,34.277462,-119.717675
3161,Ocean 2018,B13-9433,Mid Shelf,34.27897,-119.5848
3171,Ocean 2018,B13-9435,Upper Slope,34.285222,-120.42729
3191,Ocean 2018,B13-9436,Upper Slope,34.288591,-120.459736
3201,Ocean 2018,B13-9441,Upper Slope,34.314902,-119.88686
3211,Ocean 2018,B13-9444,Outer Shelf,34.320107,-119.750878
3221,Ocean 2018,B13-9447,Inner Shelf,34.34453,-119.46177
3241,Ocean 2018,B13-9448,Mid Shelf,34.346364,-119.779392
3251,Ocean 2018,B13-9449,Mid Shelf,34.344263,-119.562572
3271,Ocean 2018,B13-9450,Upper Slope,34.34458,-120.370385
3311,Ocean 2018,B13-9454,MPA,34.360922,-119.854586
3321,Ocean 2018,B13-9455,Outer Shelf,34.362304,-119.895231
3341,Ocean 2018,B13-9456,Mid Shelf,34.362338,-119.85358
3351,Ocean 2018,B13-9457,Upper Slope,34.363057,-120.009978
3361,Ocean 2018,B13-9458,Mid Shelf,34.36851,-119.54238
3381,Ocean 2018,B13-9459,Upper Slope,34.368948,-120.116513
3401,Ocean 2018,B13-9465,MPA,34.394734,-119.85726
3451,Ocean 2018,B13-9466,Inner Shelf,34.393408,-119.668002
3461,Ocean 2018,B13-9467,Inner Shelf,34.3996,-119.86724
3471,Ocean 2018,B13-9468,MPA,34.40112,-119.8791
3481,Ocean 2018,B13-9470,Mid Shelf,34.40006,-119.8346
3511,Ocean 2018,B13-9471,Inner Shelf,34.403698,-119.812175
3541,Ocean 2018,B13-9476,Outer Shelf,34.420267,-120.268282
3571,Ocean 2018,B13-9482,Mid Shelf,34.443547,-120.285017
3591,Ocean 2018,B13-9487,Inner Shelf,34.464803,-120.177835